date,product,expiry,tenor,leg,value
2016-09-29 00:00:00,roll_carry,20Y,10Y,TOTAL_CARRY,-0.296435
2016-09-29 00:00:00,roll_carry,20Y,15Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,20Y,15Y,ROLL,-0.261178
2016-09-29 00:00:00,roll_carry,20Y,15Y,TOTAL_CARRY,-0.261178
2016-09-29 00:00:00,roll_carry,20Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,20Y,1Y,ROLL,-0.655398
2016-09-29 00:00:00,roll_carry,20Y,1Y,TOTAL_CARRY,-0.655398
2016-09-29 00:00:00,roll_carry,20Y,20Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,20Y,20Y,ROLL,-0.214076
2016-09-29 00:00:00,roll_carry,20Y,20Y,TOTAL_CARRY,-0.214076
2016-09-29 00:00:00,roll_carry,20Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,20Y,5Y,ROLL,-0.390446
2016-09-29 00:00:00,roll_carry,20Y,5Y,TOTAL_CARRY,-0.390446
2016-09-29 00:00:00,roll_carry,25Y,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,25Y,10Y,ROLL,-0.18879
2016-09-29 00:00:00,roll_carry,25Y,10Y,TOTAL_CARRY,-0.18879
2016-09-29 00:00:00,roll_carry,25Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,25Y,1Y,ROLL,0.002149
2016-09-29 00:00:00,roll_carry,25Y,1Y,TOTAL_CARRY,0.002149
2016-09-29 00:00:00,roll_carry,25Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,25Y,5Y,ROLL,-0.19509
2016-09-29 00:00:00,roll_carry,25Y,5Y,TOTAL_CARRY,-0.19509
2016-09-29 00:00:00,roll_carry,2Y,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,10Y,ROLL,2.08416
2016-09-29 00:00:00,roll_carry,2Y,10Y,TOTAL_CARRY,2.08416
2016-09-29 00:00:00,roll_carry,2Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,1Y,ROLL,2.16136
2016-09-29 00:00:00,roll_carry,2Y,1Y,TOTAL_CARRY,2.16136
2016-09-29 00:00:00,roll_carry,2Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,2Y,ROLL,2.32709
2016-09-29 00:00:00,roll_carry,2Y,2Y,TOTAL_CARRY,2.32709
2016-09-29 00:00:00,roll_carry,2Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,3Y,ROLL,2.51907
2016-09-29 00:00:00,roll_carry,2Y,3Y,TOTAL_CARRY,2.51907
2016-09-29 00:00:00,roll_carry,2Y,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,4Y,ROLL,2.83413
2016-09-29 00:00:00,roll_carry,2Y,4Y,TOTAL_CARRY,2.83413
2016-09-29 00:00:00,roll_carry,2Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,5Y,ROLL,2.78674
2016-09-29 00:00:00,roll_carry,2Y,5Y,TOTAL_CARRY,2.78674
2016-09-29 00:00:00,roll_carry,2Y,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,2Y,7Y,ROLL,2.4024
2016-09-29 00:00:00,roll_carry,2Y,7Y,TOTAL_CARRY,2.4024
2016-09-29 00:00:00,roll_carry,30Y,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,30Y,10Y,ROLL,-0.118329
2016-09-29 00:00:00,roll_carry,30Y,10Y,TOTAL_CARRY,-0.118329
2016-09-29 00:00:00,roll_carry,30Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,30Y,1Y,ROLL,-0.422439
2016-09-29 00:00:00,roll_carry,30Y,1Y,TOTAL_CARRY,-0.422439
2016-09-29 00:00:00,roll_carry,30Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,30Y,5Y,ROLL,-0.181623
2016-09-29 00:00:00,roll_carry,30Y,5Y,TOTAL_CARRY,-0.181623
2016-09-29 00:00:00,roll_carry,35Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,35Y,1Y,ROLL,0.14792
2016-09-29 00:00:00,roll_carry,35Y,1Y,TOTAL_CARRY,0.14792
2016-09-29 00:00:00,roll_carry,3M,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,10Y,ROLL,2.57328
2016-09-29 00:00:00,roll_carry,3M,10Y,TOTAL_CARRY,2.57328
2016-09-29 00:00:00,roll_carry,3M,15Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,15Y,ROLL,1.95921
2016-09-29 00:00:00,roll_carry,3M,15Y,TOTAL_CARRY,1.95921
2016-09-29 00:00:00,roll_carry,3M,20Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,20Y,ROLL,1.47449
2016-09-29 00:00:00,roll_carry,3M,20Y,TOTAL_CARRY,1.47449
2016-09-29 00:00:00,roll_carry,3M,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,2Y,ROLL,3.86505
2016-09-29 00:00:00,roll_carry,3M,2Y,TOTAL_CARRY,3.86505
2016-09-29 00:00:00,roll_carry,3M,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,3Y,ROLL,3.31195
2016-09-29 00:00:00,roll_carry,3M,3Y,TOTAL_CARRY,3.31195
2016-09-29 00:00:00,roll_carry,3M,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,4Y,ROLL,3.0631
2016-09-29 00:00:00,roll_carry,3M,4Y,TOTAL_CARRY,3.0631
2016-09-29 00:00:00,roll_carry,3M,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,5Y,ROLL,3.16583
2016-09-29 00:00:00,roll_carry,3M,5Y,TOTAL_CARRY,3.16583
2016-09-29 00:00:00,roll_carry,3M,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3M,7Y,ROLL,3.08215
2016-09-29 00:00:00,roll_carry,3M,7Y,TOTAL_CARRY,3.08215
2016-09-29 00:00:00,roll_carry,3Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,1Y,ROLL,2.47005
2016-09-29 00:00:00,roll_carry,3Y,1Y,TOTAL_CARRY,2.47005
2016-09-29 00:00:00,roll_carry,3Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,2Y,ROLL,2.71404
2016-09-29 00:00:00,roll_carry,3Y,2Y,TOTAL_CARRY,2.71404
2016-09-29 00:00:00,roll_carry,3Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,3Y,ROLL,3.07448
2016-09-29 00:00:00,roll_carry,3Y,3Y,TOTAL_CARRY,3.07448
2016-09-29 00:00:00,roll_carry,3Y,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,4Y,ROLL,2.95078
2016-09-29 00:00:00,roll_carry,3Y,4Y,TOTAL_CARRY,2.95078
2016-09-29 00:00:00,roll_carry,3Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,5Y,ROLL,2.69937
2016-09-29 00:00:00,roll_carry,3Y,5Y,TOTAL_CARRY,2.69937
2016-09-29 00:00:00,roll_carry,3Y,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,3Y,7Y,ROLL,2.30679
2016-09-29 00:00:00,roll_carry,3Y,7Y,TOTAL_CARRY,2.30679
2016-09-29 00:00:00,roll_carry,40Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,40Y,1Y,ROLL,-0.427635
2016-09-29 00:00:00,roll_carry,40Y,1Y,TOTAL_CARRY,-0.427635
2016-09-29 00:00:00,roll_carry,45Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,45Y,1Y,ROLL,-0.252007
2016-09-29 00:00:00,roll_carry,45Y,1Y,TOTAL_CARRY,-0.252007
2016-09-29 00:00:00,roll_carry,4Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,4Y,1Y,ROLL,3.03106
2016-09-29 00:00:00,roll_carry,4Y,1Y,TOTAL_CARRY,3.03106
2016-09-29 00:00:00,roll_carry,4Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,4Y,2Y,ROLL,3.44303
2016-09-29 00:00:00,roll_carry,4Y,2Y,TOTAL_CARRY,3.44303
2016-09-29 00:00:00,roll_carry,4Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,4Y,3Y,ROLL,3.11108
2016-09-29 00:00:00,roll_carry,4Y,3Y,TOTAL_CARRY,3.11108
2016-09-29 00:00:00,roll_carry,4Y,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,4Y,4Y,ROLL,2.77893
2016-09-29 00:00:00,roll_carry,4Y,4Y,TOTAL_CARRY,2.77893
2016-09-29 00:00:00,roll_carry,4Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,4Y,5Y,ROLL,2.42595
2016-09-29 00:00:00,roll_carry,4Y,5Y,TOTAL_CARRY,2.42595
2016-09-29 00:00:00,roll_carry,50Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,50Y,1Y,ROLL,-0.296317
2016-09-29 00:00:00,roll_carry,50Y,1Y,TOTAL_CARRY,-0.296317
2016-09-29 00:00:00,roll_carry,5Y,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,10Y,ROLL,1.38296
2016-09-29 00:00:00,roll_carry,5Y,10Y,TOTAL_CARRY,1.38296
2016-09-29 00:00:00,roll_carry,5Y,15Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,15Y,ROLL,0.916366
2016-09-29 00:00:00,roll_carry,5Y,15Y,TOTAL_CARRY,0.916366
2016-09-29 00:00:00,roll_carry,5Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,1Y,ROLL,3.80258
2016-09-29 00:00:00,roll_carry,5Y,1Y,TOTAL_CARRY,3.80258
2016-09-29 00:00:00,roll_carry,5Y,20Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,20Y,ROLL,0.627477
2016-09-29 00:00:00,roll_carry,5Y,20Y,TOTAL_CARRY,0.627477
2016-09-29 00:00:00,roll_carry,5Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,2Y,ROLL,3.11355
2016-09-29 00:00:00,roll_carry,5Y,2Y,TOTAL_CARRY,3.11355
2016-09-29 00:00:00,roll_carry,5Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,3Y,ROLL,2.62806
2016-09-29 00:00:00,roll_carry,5Y,3Y,TOTAL_CARRY,2.62806
2016-09-29 00:00:00,roll_carry,5Y,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,4Y,ROLL,2.25962
2016-09-29 00:00:00,roll_carry,5Y,4Y,TOTAL_CARRY,2.25962
2016-09-29 00:00:00,roll_carry,5Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,5Y,ROLL,2.06557
2016-09-29 00:00:00,roll_carry,5Y,5Y,TOTAL_CARRY,2.06557
2016-09-29 00:00:00,roll_carry,5Y,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,5Y,7Y,ROLL,1.85545
2016-09-29 00:00:00,roll_carry,5Y,7Y,TOTAL_CARRY,1.85545
2016-09-29 00:00:00,roll_carry,6M,10Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,10Y,ROLL,2.26708
2016-09-29 00:00:00,roll_carry,6M,10Y,TOTAL_CARRY,2.26708
2016-09-29 00:00:00,roll_carry,6M,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,2Y,ROLL,2.61133
2016-09-29 00:00:00,roll_carry,6M,2Y,TOTAL_CARRY,2.61133
2016-09-29 00:00:00,roll_carry,6M,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,3Y,ROLL,2.43274
2016-09-29 00:00:00,roll_carry,6M,3Y,TOTAL_CARRY,2.43274
2016-09-29 00:00:00,roll_carry,6M,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,4Y,ROLL,2.41222
2016-09-29 00:00:00,roll_carry,6M,4Y,TOTAL_CARRY,2.41222
2016-09-29 00:00:00,roll_carry,6M,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,5Y,ROLL,2.70343
2016-09-29 00:00:00,roll_carry,6M,5Y,TOTAL_CARRY,2.70343
2016-09-29 00:00:00,roll_carry,6M,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6M,7Y,ROLL,2.63641
2016-09-29 00:00:00,roll_carry,6M,7Y,TOTAL_CARRY,2.63641
2016-09-29 00:00:00,roll_carry,6Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6Y,1Y,ROLL,2.43983
2016-09-29 00:00:00,roll_carry,6Y,1Y,TOTAL_CARRY,2.43983
2016-09-29 00:00:00,roll_carry,6Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6Y,2Y,ROLL,2.049
2016-09-29 00:00:00,roll_carry,6Y,2Y,TOTAL_CARRY,2.049
2016-09-29 00:00:00,roll_carry,6Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6Y,3Y,ROLL,1.75095
2016-09-29 00:00:00,roll_carry,6Y,3Y,TOTAL_CARRY,1.75095
2016-09-29 00:00:00,roll_carry,6Y,4Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,6Y,4Y,ROLL,1.64702
2016-09-29 00:00:00,roll_carry,6Y,4Y,TOTAL_CARRY,1.64702
2016-09-29 00:00:00,roll_carry,7Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,7Y,1Y,ROLL,1.67835
2016-09-29 00:00:00,roll_carry,7Y,1Y,TOTAL_CARRY,1.67835
2016-09-29 00:00:00,roll_carry,7Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,7Y,2Y,ROLL,1.42225
2016-09-29 00:00:00,roll_carry,7Y,2Y,TOTAL_CARRY,1.42225
2016-09-29 00:00:00,roll_carry,7Y,3Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,7Y,3Y,ROLL,1.39032
2016-09-29 00:00:00,roll_carry,7Y,3Y,TOTAL_CARRY,1.39032
2016-09-29 00:00:00,roll_carry,7Y,5Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,7Y,5Y,ROLL,1.35884
2016-09-29 00:00:00,roll_carry,7Y,5Y,TOTAL_CARRY,1.35884
2016-09-29 00:00:00,roll_carry,7Y,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,7Y,7Y,ROLL,1.04608
2016-09-29 00:00:00,roll_carry,7Y,7Y,TOTAL_CARRY,1.04608
2016-09-29 00:00:00,roll_carry,8Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,8Y,1Y,ROLL,1.16224
2016-09-29 00:00:00,roll_carry,8Y,1Y,TOTAL_CARRY,1.16224
2016-09-29 00:00:00,roll_carry,8Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,8Y,2Y,ROLL,1.23642
2016-09-29 00:00:00,roll_carry,8Y,2Y,TOTAL_CARRY,1.23642
2016-09-29 00:00:00,roll_carry,8Y,7Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,8Y,7Y,ROLL,0.834317
2016-09-29 00:00:00,roll_carry,8Y,7Y,TOTAL_CARRY,0.834317
2016-09-29 00:00:00,roll_carry,9Y,1Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,9Y,1Y,ROLL,1.30047
2016-09-29 00:00:00,roll_carry,9Y,1Y,TOTAL_CARRY,1.30047
2016-09-29 00:00:00,roll_carry,9Y,2Y,CARRY,0.0
2016-09-29 00:00:00,roll_carry,9Y,2Y,ROLL,1.5114
2016-09-29 00:00:00,roll_carry,9Y,2Y,TOTAL_CARRY,1.5114
2017-06-28 00:00:00,roll_carry,10Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,10Y,ROLL,0.015602
2017-06-28 00:00:00,roll_carry,10Y,10Y,TOTAL_CARRY,0.015602
2017-06-28 00:00:00,roll_carry,10Y,15Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,15Y,ROLL,-0.180924
2017-06-28 00:00:00,roll_carry,10Y,15Y,TOTAL_CARRY,-0.180924
2017-06-28 00:00:00,roll_carry,10Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,1Y,ROLL,1.65734
2017-06-28 00:00:00,roll_carry,10Y,1Y,TOTAL_CARRY,1.65734
2017-06-28 00:00:00,roll_carry,10Y,20Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,20Y,ROLL,-0.184117
2017-06-28 00:00:00,roll_carry,10Y,20Y,TOTAL_CARRY,-0.184117
2017-06-28 00:00:00,roll_carry,10Y,2Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,2Y,ROLL,1.25794
2017-06-28 00:00:00,roll_carry,10Y,2Y,TOTAL_CARRY,1.25794
2017-06-28 00:00:00,roll_carry,10Y,3Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,3Y,ROLL,0.655403
2017-06-28 00:00:00,roll_carry,10Y,3Y,TOTAL_CARRY,0.655403
2017-06-28 00:00:00,roll_carry,10Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,10Y,5Y,ROLL,0.160388
2017-06-28 00:00:00,roll_carry,10Y,5Y,TOTAL_CARRY,0.160388
2017-06-28 00:00:00,roll_carry,11Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,11Y,1Y,ROLL,0.854721
2017-06-28 00:00:00,roll_carry,11Y,1Y,TOTAL_CARRY,0.854721
2017-06-28 00:00:00,roll_carry,11Y,4Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,11Y,4Y,ROLL,-0.237839
2017-06-28 00:00:00,roll_carry,11Y,4Y,TOTAL_CARRY,-0.237839
2017-06-28 00:00:00,roll_carry,12Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,12Y,1Y,ROLL,-0.611497
2017-06-28 00:00:00,roll_carry,12Y,1Y,TOTAL_CARRY,-0.611497
2017-06-28 00:00:00,roll_carry,12Y,3Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,12Y,3Y,ROLL,-0.622678
2017-06-28 00:00:00,roll_carry,12Y,3Y,TOTAL_CARRY,-0.622678
2017-06-28 00:00:00,roll_carry,13Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,13Y,1Y,ROLL,-0.859028
2017-06-28 00:00:00,roll_carry,13Y,1Y,TOTAL_CARRY,-0.859028
2017-06-28 00:00:00,roll_carry,13Y,7Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,13Y,7Y,ROLL,-0.293113
2017-06-28 00:00:00,roll_carry,13Y,7Y,TOTAL_CARRY,-0.293113
2017-06-28 00:00:00,roll_carry,14Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,14Y,1Y,ROLL,-0.377055
2017-06-28 00:00:00,roll_carry,14Y,1Y,TOTAL_CARRY,-0.377055
2017-06-28 00:00:00,roll_carry,15Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,10Y,ROLL,-0.38445
2017-06-28 00:00:00,roll_carry,15Y,10Y,TOTAL_CARRY,-0.38445
2017-06-28 00:00:00,roll_carry,15Y,15Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,15Y,ROLL,-0.328098
2017-06-28 00:00:00,roll_carry,15Y,15Y,TOTAL_CARRY,-0.328098
2017-06-28 00:00:00,roll_carry,15Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,1Y,ROLL,0.130696
2017-06-28 00:00:00,roll_carry,15Y,1Y,TOTAL_CARRY,0.130696
2017-06-28 00:00:00,roll_carry,15Y,20Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,20Y,ROLL,-0.364209
2017-06-28 00:00:00,roll_carry,15Y,20Y,TOTAL_CARRY,-0.364209
2017-06-28 00:00:00,roll_carry,15Y,2Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,2Y,ROLL,0.187815
2017-06-28 00:00:00,roll_carry,15Y,2Y,TOTAL_CARRY,0.187815
2017-06-28 00:00:00,roll_carry,15Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,15Y,5Y,ROLL,-0.147509
2017-06-28 00:00:00,roll_carry,15Y,5Y,TOTAL_CARRY,-0.147509
2017-06-28 00:00:00,roll_carry,16Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,16Y,1Y,ROLL,0.246267
2017-06-28 00:00:00,roll_carry,16Y,1Y,TOTAL_CARRY,0.246267
2017-06-28 00:00:00,roll_carry,16Y,4Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,16Y,4Y,ROLL,-0.221249
2017-06-28 00:00:00,roll_carry,16Y,4Y,TOTAL_CARRY,-0.221249
2017-06-28 00:00:00,roll_carry,17Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,17Y,1Y,ROLL,0.009543
2017-06-28 00:00:00,roll_carry,17Y,1Y,TOTAL_CARRY,0.009543
2017-06-28 00:00:00,roll_carry,17Y,3Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,17Y,3Y,ROLL,-0.384446
2017-06-28 00:00:00,roll_carry,17Y,3Y,TOTAL_CARRY,-0.384446
2017-06-28 00:00:00,roll_carry,18M,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,18M,1Y,ROLL,4.51425
2017-06-28 00:00:00,roll_carry,18M,1Y,TOTAL_CARRY,4.51425
2017-06-28 00:00:00,roll_carry,18M,6M,CARRY,0.0
2017-06-28 00:00:00,roll_carry,18M,6M,ROLL,4.62891
2017-06-28 00:00:00,roll_carry,18M,6M,TOTAL_CARRY,4.62891
2017-06-28 00:00:00,roll_carry,18Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,18Y,1Y,ROLL,-0.403667
2017-06-28 00:00:00,roll_carry,18Y,1Y,TOTAL_CARRY,-0.403667
2017-06-28 00:00:00,roll_carry,19Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,19Y,1Y,ROLL,-0.778373
2017-06-28 00:00:00,roll_carry,19Y,1Y,TOTAL_CARRY,-0.778373
2017-06-28 00:00:00,roll_carry,1Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,10Y,ROLL,2.66482
2017-06-28 00:00:00,roll_carry,1Y,10Y,TOTAL_CARRY,2.66482
2017-06-28 00:00:00,roll_carry,1Y,15Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,15Y,ROLL,1.82082
2017-06-28 00:00:00,roll_carry,1Y,15Y,TOTAL_CARRY,1.82082
2017-06-28 00:00:00,roll_carry,1Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,1Y,ROLL,5.04323
2017-06-28 00:00:00,roll_carry,1Y,1Y,TOTAL_CARRY,5.04323
2017-06-28 00:00:00,roll_carry,1Y,20Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,20Y,ROLL,1.36325
2017-06-28 00:00:00,roll_carry,1Y,20Y,TOTAL_CARRY,1.36325
2017-06-28 00:00:00,roll_carry,1Y,2Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,2Y,ROLL,4.6363
2017-06-28 00:00:00,roll_carry,1Y,2Y,TOTAL_CARRY,4.6363
2017-06-28 00:00:00,roll_carry,1Y,3Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,3Y,ROLL,4.35197
2017-06-28 00:00:00,roll_carry,1Y,3Y,TOTAL_CARRY,4.35197
2017-06-28 00:00:00,roll_carry,1Y,4Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,4Y,ROLL,4.03016
2017-06-28 00:00:00,roll_carry,1Y,4Y,TOTAL_CARRY,4.03016
2017-06-28 00:00:00,roll_carry,1Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,5Y,ROLL,3.7315
2017-06-28 00:00:00,roll_carry,1Y,5Y,TOTAL_CARRY,3.7315
2017-06-28 00:00:00,roll_carry,1Y,7Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,1Y,7Y,ROLL,3.30031
2017-06-28 00:00:00,roll_carry,1Y,7Y,TOTAL_CARRY,3.30031
2017-06-28 00:00:00,roll_carry,20Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,20Y,10Y,ROLL,-0.434352
2017-06-28 00:00:00,roll_carry,20Y,10Y,TOTAL_CARRY,-0.434352
2017-06-28 00:00:00,roll_carry,20Y,15Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,20Y,15Y,ROLL,-0.452704
2017-06-28 00:00:00,roll_carry,20Y,15Y,TOTAL_CARRY,-0.452704
2017-06-28 00:00:00,roll_carry,20Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,20Y,1Y,ROLL,-1.00111
2017-06-28 00:00:00,roll_carry,20Y,1Y,TOTAL_CARRY,-1.00111
2017-06-28 00:00:00,roll_carry,20Y,20Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,20Y,20Y,ROLL,-0.437721
2017-06-28 00:00:00,roll_carry,20Y,20Y,TOTAL_CARRY,-0.437721
2017-06-28 00:00:00,roll_carry,20Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,20Y,5Y,ROLL,-0.65143
2017-06-28 00:00:00,roll_carry,20Y,5Y,TOTAL_CARRY,-0.65143
2017-06-28 00:00:00,roll_carry,25Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,25Y,10Y,ROLL,-0.332933
2017-06-28 00:00:00,roll_carry,25Y,10Y,TOTAL_CARRY,-0.332933
2017-06-28 00:00:00,roll_carry,25Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,25Y,1Y,ROLL,0.039462
2017-06-28 00:00:00,roll_carry,25Y,1Y,TOTAL_CARRY,0.039462
2017-06-28 00:00:00,roll_carry,25Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,25Y,5Y,ROLL,-0.189636
2017-06-28 00:00:00,roll_carry,25Y,5Y,TOTAL_CARRY,-0.189636
2017-06-28 00:00:00,roll_carry,2Y,10Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,10Y,ROLL,2.24287
2017-06-28 00:00:00,roll_carry,2Y,10Y,TOTAL_CARRY,2.24287
2017-06-28 00:00:00,roll_carry,2Y,1Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,1Y,ROLL,4.22278
2017-06-28 00:00:00,roll_carry,2Y,1Y,TOTAL_CARRY,4.22278
2017-06-28 00:00:00,roll_carry,2Y,2Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,2Y,ROLL,3.96591
2017-06-28 00:00:00,roll_carry,2Y,2Y,TOTAL_CARRY,3.96591
2017-06-28 00:00:00,roll_carry,2Y,3Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,3Y,ROLL,3.67868
2017-06-28 00:00:00,roll_carry,2Y,3Y,TOTAL_CARRY,3.67868
2017-06-28 00:00:00,roll_carry,2Y,4Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,4Y,ROLL,3.38971
2017-06-28 00:00:00,roll_carry,2Y,4Y,TOTAL_CARRY,3.38971
2017-06-28 00:00:00,roll_carry,2Y,5Y,CARRY,0.0
2017-06-28 00:00:00,roll_carry,2Y,5Y,ROLL,3.24659
2017-06-28 00:00:00,roll_carry,2Y,5Y,TOTAL_CARRY,3.24659
